ID;Year_of_Birth;Education_Level;Marital_Status;Annual_Salary;Children_at_Home;Teens_at_Home;Registration_Date;Days_Since_Last_Purchase;Electronics_Spending;Toy_Spending;Furniture_Spending;Utilities_Spending;Food_Spending;Clothing_Spending;Number_of_Discount_Purchases;Number_of_Web_Purchases;Number_of_Catalog_Purchases;Number_of_Store_Purchases;Number_of_Website_Visits_per_Month;Campaign_1_Purchase;Campaign_2_Purchase;Campaign_3_Purchase;Campaign_4_Purchase;Campaign_5_Purchase;Purchased;Country
4994;1943;Master's Degree;Single;77598;0;0;10/1/20;53;1193;33;281;129;66;33;1;7;5;13;3;0;0;1;0;0;0;United States
3598;1972;College Degree;Single;62710;0;1;5/4/23;53;441;35;83;7;29;11;4;4;2;12;4;0;0;0;0;0;0;United States
945;1965;College Degree;Married;36317;0;1;5/4/23;53;87;3;25;3;2;13;2;3;0;4;7;0;0;0;0;0;0;United States
5048;1971;Doctorate;Single;42767;2;0;5/11/20;53;20;6;43;19;5;38;1;3;1;2;8;0;0;0;0;0;0;Spain
6214;1982;Master's Degree;Single;43815;1;0;4/5/20;53;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;0;United States
6230;1971;College Degree;Divorced;44421;1;1;2/3/23;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;0;United States
2968;1943;Doctorate;Divorced;48948;0;0;2/1/20;53;437;8;206;160;49;42;2;7;10;5;6;1;0;0;0;0;1;Brazil
8800;1943;Doctorate;Divorced;48948;0;0;2/1/20;53;437;8;206;160;49;42;2;7;10;5;6;1;0;0;0;0;1;Spain
1907;1950;Master's Degree;Divorced;63120;0;1;9/3/22;53;965;69;279;54;41;69;5;8;4;9;7;0;0;0;0;0;1;United States
10478;1950;Doctorate;Single;55517;1;1;9/8/22;53;483;0;108;0;6;36;5;11;1;6;9;0;0;0;0;0;1;Spain
4188;1957;College Degree;Single;36864;0;1;8/7/22;53;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;1;Brazil
8720;1978;High School;Married;65120;0;0;8/1/19;53;32;2;1607;12;4;22;0;0;0;1;0;0;1;0;0;0;0;Argentina
2225;1977;College Degree;Divorced;82582;0;0;6/7/18;54;510;120;550;156;40;241;1;4;9;7;1;1;0;0;1;0;1;Brazil
4790;1958;College Degree;Divorced;79803;0;1;6/2/18;54;574;8;216;21;16;33;1;4;3;5;1;0;0;0;0;0;0;United States
1131;1967;Doctorate;Single;52569;0;1;4/5/18;54;85;0;3;0;0;7;1;2;0;4;3;0;0;0;0;0;0;Spain
202;1948;Doctorate;Divorced;82032;0;0;4/5/18;54;332;194;377;149;125;57;0;4;6;7;1;0;0;0;0;0;0;Argentina
9589;1948;Doctorate;Divorced;82032;0;0;4/5/18;54;332;194;377;149;125;57;0;4;6;7;1;0;0;0;0;0;0;Argentina
3900;1972;College Degree;Single;65685;0;1;3/7/21;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;Chile
9958;1972;College Degree;Single;65685;0;1;3/7/21;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;Brazil
8955;1957;Doctorate;Married;40451;0;2;2/3/21;54;35;0;4;0;0;10;1;1;1;2;5;1;0;0;0;0;0;United States
10033;1973;High School;Divorced;31163;1;0;2/7/21;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;Germany
5751;1973;High School;Divorced;31163;1;0;2/7/21;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;Chile
3308;1952;College Degree;Single;35704;1;1;1/3/18;54;30;9;12;2;11;30;3;2;0;4;4;0;0;0;0;0;0;Spain
7297;1973;College Degree;Single;7500;1;0;12/3/23;54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;Spain
8008;1983;College Degree;Married;36075;1;0;12/9/20;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;0;United States
1232;1982;Doctorate;Married;70038;0;0;10/4/23;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;Germany
2345;1982;Doctorate;Married;70038;0;0;10/4/23;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;Brazil
1628;1971;College Degree;Married;71796;0;0;10/1/23;54;354;21;311;167;75;32;1;9;3;4;4;0;0;0;0;0;0;Spain
5081;1967;High School;Married;47821;1;1;10/5/22;54;9;0;16;6;6;10;1;1;0;3;8;0;0;0;0;0;0;United States
839;1975;Doctorate;Single;45503;1;0;9/4/23;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;United States
3706;1978;College Degree;Single;28647;1;0;8/1/23;54;19;8;29;0;12;26;1;2;2;2;7;1;0;0;0;0;1;United States
5154;1972;Master's Degree;Divorced;37760;1;0;8/11/20;54;26;3;13;2;10;0;1;2;0;3;6;0;0;0;0;0;0;United States
8584;1952;Doctorate;Married;85431;0;0;6/8/20;54;376;53;462;168;53;53;1;2;7;7;0;0;0;0;0;0;0;United States
6583;1955;High School;Single;72635;0;0;6/3/20;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;0;United States
3433;1955;High School;Single;72635;0;0;6/3/20;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;0;United States
10486;1948;College Degree;Single;77142;0;0;5/7/23;54;476;75;162;29;151;97;1;4;4;8;2;0;0;0;0;0;0;United States
8687;1978;College Degree;Married;53172;0;1;5/6/20;54;121;62;90;68;20;125;3;2;3;8;3;0;0;0;0;0;0;Argentina
7842;1968;College Degree;Single;36065;1;1;3/8/23;54;18;7;34;10;2;3;3;3;0;3;8;0;0;0;0;0;0;United States
3749;1973;College Degree;Married;73926;0;0;3/2/20;54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;0;Chile
1331;1977;College Degree;Single;35790;1;0;1/2/20;54;12;6;20;30;1;3;2;2;0;3;7;0;0;0;0;0;0;Brazil
5995;1962;College Degree;Divorced;39552;1;1;12/4/22;54;165;3;147;4;24;41;7;6;2;5;8;0;0;0;0;0;1;United States
8985;1964;High School;Married;68316;0;1;11/4/19;54;806;80;161;120;11;33;5;10;7;10;6;0;0;0;0;0;0;United States
2798;1977;Doctorate;Married;102160;0;0;11/2/19;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;1;Spain
7108;1965;Master's Degree;Divorced;51390;1;1;9/8/19;54;205;20;47;23;2;56;6;5;2;5;5;0;0;0;0;0;0;Spain
2781;1981;College Degree;Single;72066;0;0;6/4/21;55;1003;34;536;134;51;34;1;4;6;6;2;0;0;1;1;0;1;Spain
3623;1976;College Degree;Married;21675;1;0;6/11/18;55;4;0;16;17;4;4;3;4;0;3;7;0;0;0;0;0;0;Argentina
194;1965;College Degree;Single;48006;1;1;6/9/18;55;23;0;11;3;2;2;1;1;0;3;6;0;0;0;0;0;0;United States
10833;1975;College Degree;Single;65106;0;1;5/4/21;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;United States
2315;1960;College Degree;Divorced;58401;0;1;4/4/22;55;10;0;11;17;29;29;1;1;2;2;4;0;0;0;0;0;0;United States
6336;1960;College Degree;Single;29315;1;1;4/6/18;55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;Spain
10738;1951;Master's Degree;Single;49389;1;1;8/7/23;55;40;0;19;2;1;3;1;2;0;3;7;0;0;0;0;0;0;Brazil
8286;1965;Doctorate;Married;51717;0;1;8/5/22;55;98;1;17;0;1;5;1;3;0;4;7;0;1;0;0;0;0;Spain
2166;1960;High School;Divorced;46779;1;1;7/8/20;55;12;1;3;0;0;7;1;0;1;2;4;0;0;0;0;0;0;Spain
10691;1960;Master's Degree;Single;28520;1;1;6/2/23;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;0;United States
9739;1963;College Degree;Single;34377;0;1;1/1/23;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;0;United States
1829;1961;Doctorate;Divorced;54959;0;1;1/1/23;55;1148;0;60;0;0;24;3;9;5;4;7;0;1;0;0;0;1;United States
6260;1955;Master's Degree;Married;82384;0;0;11/4/22;55;984;51;432;180;120;190;1;3;10;13;1;0;0;1;0;0;1;Brazil
10448;1956;College Degree;Single;46998;0;1;10/4/22;55;172;41;86;45;6;27;5;5;3;5;7;1;0;0;0;0;0;United States
1343;1968;College Degree;Married;58554;1;1;9/3/22;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;Portugal
4749;1968;College Degree;Married;58554;1;1;9/3/22;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;Argentina
531;1954;Doctorate;Divorced;57333;0;1;9/4/22;55;941;14;397;76;58;176;11;8;5;9;6;0;0;0;0;0;1;United States
6905;1994;College Degree;Married;80685;0;0;8/4/22;55;241;45;604;34;26;54;1;6;4;10;2;0;0;0;0;0;0;United States
1045;1965;College Degree;Married;52117;0;1;8/3/22;55;112;10;107;30;0;20;2;5;2;4;7;0;0;0;0;0;0;United States
4012;1972;Doctorate;Married;62220;0;1;8/11/19;55;799;12;375;16;12;12;5;7;6;5;6;0;0;0;0;0;1;Germany
5529;1946;Doctorate;Married;64014;2;1;6/10/18;56;406;0;30;0;0;8;7;8;2;5;7;0;0;0;1;0;0;Chile
4001;1946;Doctorate;Married;64014;2;1;6/10/18;56;406;0;30;0;0;8;7;8;2;5;7;0;0;0;1;0;0;Spain
10420;1955;Master's Degree;Divorced;46390;0;1;5/5/18;56;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;Portugal
7723;1979;College Degree;Married;75507;0;0;5/2/18;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;Germany
2963;1979;College Degree;Married;75507;0;0;5/2/18;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;Brazil
10634;1951;Master's Degree;Single;59412;0;0;4/4/21;56;90;67;165;30;43;11;1;4;2;8;3;0;0;0;0;0;0;United States
5180;1968;Doctorate;Divorced;50616;0;1;4/4/21;56;128;0;16;0;1;4;2;4;0;4;7;0;0;0;0;0;0;United States
6866;1969;Master's Degree;Married;35924;1;1;3/4/21;56;8;0;14;2;3;7;1;1;0;3;5;0;0;0;0;0;0;Spain
1328;1982;High School;Single;57937;0;1;2/3/21;56;261;42;144;55;48;133;3;4;4;9;3;0;0;0;0;0;0;Spain
1139;1984;Doctorate;Single;73356;0;0;2/6/18;56;1050;14;322;0;14;112;1;5;11;5;2;1;0;1;1;0;1;United States
4961;1974;Master's Degree;Married;21255;1;0;1/4/21;56;29;0;25;2;2;3;4;2;1;4;4;0;0;0;0;0;0;United States
5177;1974;Master's Degree;Single;58494;0;1;12/4/20;56;298;7;68;4;0;19;2;6;2;6;6;0;0;0;0;0;0;Spain
2075;1969;College Degree;Single;72460;0;0;11/2/23;56;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;Spain
3428;1991;Doctorate;Married;68682;0;0;10/6/20;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;United States
4500;1991;Doctorate;Married;68682;0;0;10/6/20;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;United States
7369;1981;Master's Degree;Single;36959;1;0;10/2/20;56;25;6;25;6;0;0;2;2;0;3;8;0;0;0;0;0;0;United States
4381;1971;Doctorate;Single;46463;1;1;8/5/22;56;163;2;40;8;11;11;7;3;1;6;6;0;0;0;0;0;0;United States
9964;1979;College Degree;Single;61825;0;1;8/7/20;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;United States
1630;1979;College Degree;Single;61825;0;1;8/7/20;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;United States
5012;1989;College Degree;Single;28691;1;0;7/4/20;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;United States
6918;1989;College Degree;Single;28691;1;0;7/4/20;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;United States
7822;1976;College Degree;Married;54058;0;1;6/4/20;56;198;18;252;32;108;54;2;4;6;8;3;0;0;0;0;0;0;United States
10156;1975;College Degree;Single;84196;0;1;6/3/20;56;215;63;507;231;31;190;1;8;4;7;3;0;0;0;0;0;0;United States
3033;1963;Master's Degree;Married;38620;0;0;5/11/20;56;112;17;44;34;22;89;1;2;5;3;3;0;0;0;0;0;0;Brazil
4119;1963;Master's Degree;Married;38620;0;0;5/11/20;56;112;17;44;34;22;89;1;2;5;3;3;0;0;0;0;0;0;Germany
11110;1973;College Degree;Single;3502;1;0;4/7/23;56;2;1;1;0;0;1;0;0;0;0;14;0;0;0;0;0;0;Argentina
332;1957;College Degree;Single;47743;0;1;3/4/23;56;198;2;43;0;12;20;3;4;1;6;6;0;1;0;0;0;0;United States
737;1949;Doctorate;Single;80360;0;0;3/3/20;56;1493;86;454;112;43;43;2;4;4;5;2;0;1;1;1;0;0;United States
10319;1971;College Degree;Single;66303;0;1;2/3/23;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;United States
2683;1969;College Degree;Single;52413;0;2;2/2/20;56;295;106;271;75;98;65;4;6;4;12;6;0;0;0;0;0;0;Chile
3445;1956;College Degree;Single;60714;0;0;1/2/23;56;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;1;Spain
10913;1984;Master's Degree;Single;31385;1;0;12/5/19;56;3;2;12;0;1;9;1;1;0;2;8;1;0;0;0;0;1;United States
4427;1995;High School;Single;83257;0;0;9/4/22;56;536;27;590;38;107;67;1;5;10;12;6;1;0;1;0;0;1;United States
8717;1975;Doctorate;Single;80427;0;1;9/5/19;56;1149;71;449;69;71;26;1;11;8;8;5;0;0;0;0;0;0;Argentina
2066;1949;College Degree;Married;38823;0;1;8/2/22;56;70;0;11;2;8;23;1;2;1;3;6;0;0;0;0;0;0;United States
3340;1977;College Degree;Single;42014;1;0;8/2/22;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;1;Chile
8685;1977;College Degree;Single;42014;1;0;8/2/22;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;1;Spain
4149;1948;Doctorate;Married;76140;0;0;5/7/21;57;586;66;653;17;0;26;1;5;9;6;2;0;0;0;0;0;0;United States
8726;1964;High School;Divorced;41713;1;1;4/7/21;57;77;8;44;10;10;25;5;3;1;4;6;0;0;0;0;0;0;Chile
2295;1954;Doctorate;Single;62670;0;1;2/2/18;57;539;30;92;80;46;38;1;5;3;13;3;0;0;0;0;0;0;Spain
3283;1972;High School;Single;70932;0;1;1/4/21;57;200;193;100;46;185;185;2;6;2;12;3;0;0;0;0;0;0;United States
1915;1951;Doctorate;Single;78939;0;0;12/4/20;57;794;115;243;150;0;205;1;8;5;6;3;0;0;0;0;0;0;Germany
800;1960;College Degree;Married;44512;1;1;8/2/23;57;23;1;6;0;0;2;2;1;0;3;4;0;0;0;0;0;0;Spain
9166;1968;College Degree;Single;63967;0;1;8/9/20;57;387;84;141;73;35;162;3;4;4;12;2;0;0;0;0;0;0;United States
5147;1948;College Degree;Single;90842;0;0;7/7/23;57;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;United States
13;1947;Doctorate;Divorced;25358;0;1;7/4/23;57;19;0;5;0;0;8;2;1;0;3;6;0;0;0;0;0;0;Spain
8557;1982;College Degree;Single;;1;0;6/2/23;57;11;3;22;2;2;6;2;2;0;3;6;0;0;0;0;0;0;Brazil
8724;1982;College Degree;Single;28567;1;0;6/2/23;57;11;3;22;2;2;6;2;2;0;3;6;0;0;0;0;0;0;United States
9381;1978;College Degree;Single;66373;1;1;6/3/20;57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;Brazil
9384;1978;College Degree;Single;66373;1;1;6/2/20;57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;Brazil
3560;1952;College Degree;Married;83844;0;0;5/2/20;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;Germany
241;1952;College Degree;Married;83844;0;0;5/1/20;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;United States
7521;1952;College Degree;Married;83844;0;0;5/2/20;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;Chile
9799;1968;Doctorate;Divorced;83664;1;1;5/8/20;57;866;21;151;28;21;86;3;2;2;12;5;0;0;0;0;0;0;United States
5123;1951;Master's Degree;Single;27450;0;0;4/3/23;57;37;12;23;8;11;52;1;2;1;3;7;0;0;0;0;0;0;United States
448;1978;Doctorate;Single;54880;1;0;3/1/20;57;308;85;137;102;45;118;2;6;2;11;5;0;0;0;0;0;0;United States
4837;1965;Doctorate;Single;71322;0;1;2/1/23;57;753;43;226;69;10;204;2;8;5;13;4;0;0;0;0;0;0;United States
9365;1976;Doctorate;Single;60000;0;1;12/4/22;57;1048;0;217;0;0;12;5;11;3;5;6;0;0;0;0;0;0;United States
8932;1969;Master's Degree;Married;65176;0;1;10/9/22;57;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;Spain
7055;1952;Doctorate;Married;61010;0;1;10/9/19;57;888;0;57;0;0;76;2;8;5;11;5;0;0;0;0;0;0;Chile
3537;1981;College Degree;Married;31089;1;0;8/2/22;57;31;3;31;2;8;4;3;3;0;4;8;0;0;0;0;0;0;United States
9081;1988;College Degree;Single;20518;1;0;5/4/21;58;4;1;6;4;1;9;1;1;1;2;5;0;0;0;0;0;0;United States
4988;1948;Doctorate;Single;34469;1;1;5/4/18;58;19;6;20;0;5;12;3;1;1;4;4;0;0;0;0;0;0;Spain
1050;1952;College Degree;Single;28332;0;0;4/2/21;58;14;10;13;4;15;9;1;2;1;4;2;0;0;0;0;0;0;Germany
5610;1965;College Degree;Married;33456;1;1;4/4/21;58;7;3;10;8;1;7;2;1;0;3;7;0;0;0;0;0;0;Argentina
3526;1968;Doctorate;Single;38443;1;1;1/3/21;58;32;0;5;0;0;1;2;1;0;3;7;0;0;0;0;0;0;United States
5136;1973;College Degree;Single;65333;0;1;1/2/21;58;654;7;92;0;15;30;7;9;4;8;6;0;1;1;0;0;0;Chile
1411;1952;College Degree;Divorced;82623;0;0;11/10/20;58;204;34;204;172;153;173;1;2;9;4;1;0;0;0;0;0;0;United States
701;1971;College Degree;Single;73691;0;1;11/6/20;58;707;21;250;85;43;73;2;6;2;8;2;1;0;0;0;0;0;United States
6203;1947;College Degree;Married;74485;0;0;8/1/23;58;499;149;815;173;49;49;1;6;7;12;3;0;0;0;0;0;0;United States
7192;1955;College Degree;Married;65748;0;1;4/3/23;58;172;73;93;95;78;34;2;2;4;10;1;0;0;0;0;0;0;United States
5181;1982;Elementary School;Single;24367;1;0;3/5/22;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;United States
9220;1971;College Degree;Single;91700;0;0;1/2/23;58;576;172;961;125;115;19;1;8;6;5;3;0;0;0;0;0;1;United States
7734;1993;College Degree;Married;79244;0;0;12/4/22;58;471;102;125;212;61;245;1;4;10;7;1;0;0;1;1;0;1;Brazil
10446;1957;Doctorate;Single;82017;0;0;11/7/19;58;184;23;446;30;23;23;1;5;4;7;2;0;1;1;1;0;1;Chile
5524;1957;College Degree;Single;58138;0;0;9/4/19;58;635;88;546;172;88;88;3;8;10;4;7;0;0;0;0;0;1;Portugal
3830;1953;Master's Degree;Single;59354;0;2;4/4/21;59;295;21;78;39;13;13;1;4;4;7;3;0;0;0;0;0;0;Chile
5186;1955;Doctorate;Single;58482;0;1;3/3/18;59;576;7;115;19;7;7;2;7;4;9;6;0;1;0;0;0;0;Chile
8514;1976;College Degree;Married;29478;1;0;1/2/21;59;8;0;7;3;1;1;1;1;0;3;6;0;0;0;0;0;0;United States
7165;1972;College Degree;Married;64474;0;1;10/4/23;59;381;35;172;56;86;93;2;8;2;10;5;0;0;0;0;0;0;United States
10236;1975;Master's Degree;Single;31160;1;0;9/1/23;59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;Spain
2392;1972;College Degree;Single;40321;1;1;7/7/23;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;United States
1920;1972;College Degree;Single;40321;1;1;7/7/23;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;United States
3673;1971;College Degree;Single;55239;0;1;7/2/23;59;371;17;238;23;24;106;3;7;5;11;5;0;0;0;0;0;0;Spain
1453;1943;Doctorate;Divorced;57513;0;0;7/6/20;59;735;40;183;52;20;30;2;9;3;13;6;0;0;0;0;0;0;United States
4518;1979;College Degree;Married;85693;0;1;4/5/22;59;386;172;183;185;132;111;2;9;5;11;5;0;0;0;0;0;0;Chile
8969;1977;College Degree;Single;71855;0;1;1/1/23;59;548;31;422;0;112;28;4;5;5;11;3;0;0;0;0;0;0;Spain
387;1976;Elementary School;Single;7500;0;0;11/7/22;59;6;16;11;11;1;16;1;2;0;3;8;0;0;0;0;0;0;Portugal
1079;1971;Doctorate;Single;71969;0;1;10/3/22;59;1000;0;76;0;0;10;3;3;4;9;8;0;1;0;0;0;0;Argentina
164;1977;Doctorate;Single;28973;0;0;10/7/22;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;United States
3434;1951;College Degree;Single;80872;0;0;5/5/18;60;483;72;567;94;12;108;1;4;4;10;1;0;0;0;0;0;0;United States
5721;1956;Doctorate;Single;84117;0;0;5/11/18;60;611;76;749;59;45;26;1;7;10;6;2;0;0;1;0;0;0;Chile
8418;1958;High School;Single;38741;1;1;3/2/21;60;7;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;Germany
5300;1973;Master's Degree;Single;38961;1;0;12/2/23;60;19;7;19;0;1;24;1;2;1;2;7;0;0;0;0;0;0;United States
10424;1968;College Degree;Single;75922;0;0;12/9/20;60;265;138;553;224;23;92;1;4;4;9;1;0;0;0;0;0;0;Spain
11171;1965;Master's Degree;Single;56962;2;1;10/11/20;60;292;3;77;10;3;26;7;6;3;5;7;0;0;0;0;0;0;Brazil
1600;1965;Master's Degree;Single;56962;2;1;10/11/20;60;292;3;77;10;3;26;7;6;3;5;7;0;0;0;0;0;0;Spain
7851;1949;College Degree;Divorced;70165;0;0;9/4/23;60;161;0;253;199;191;122;1;3;7;11;1;0;0;0;0;0;0;United States
10701;1973;College Degree;Single;65308;0;0;9/11/20;60;713;0;264;120;80;34;1;7;8;12;4;0;0;1;1;0;0;Portugal
891;1951;Master's Degree;Married;29298;1;1;9/7/20;60;6;0;2;2;0;1;1;1;0;2;5;0;0;0;0;0;0;United States
6912;1967;Doctorate;Single;63246;0;2;8/5/22;60;593;30;91;29;22;7;1;6;3;12;4;0;0;0;0;0;0;United States
5967;1952;College Degree;Married;33402;1;1;7/5/22;60;26;2;19;10;5;8;3;2;1;3;8;0;0;0;0;0;0;Germany
2109;1990;College Degree;Single;96843;0;0;4/4/23;60;448;71;951;40;17;17;1;6;11;10;2;0;0;1;0;0;1;United States
6292;1986;Doctorate;Single;82333;0;0;3/2/23;60;1311;0;359;46;89;17;1;4;3;10;2;0;0;1;0;0;1;Germany
8537;1949;College Degree;Divorced;72643;0;0;2/3/23;60;526;80;553;123;94;53;1;3;10;7;2;0;0;0;1;0;1;United States
9576;1982;Doctorate;Married;32313;1;0;2/11/20;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;United States
5935;1956;Master's Degree;Single;55284;0;1;12/4/22;60;547;7;140;0;7;63;3;7;5;8;5;0;0;0;0;0;0;Argentina
10264;1979;College Degree;Divorced;15287;1;0;10/7/20;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;Spain
234;1979;College Degree;Divorced;15287;1;0;10/7/20;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;United States
3202;1987;Doctorate;Single;51563;0;0;10/1/19;60;1166;0;48;0;0;36;1;4;4;10;8;0;1;1;0;0;0;Spain
1103;1976;Master's Degree;Single;81929;1;0;9/9/22;60;1486;55;278;49;0;185;2;4;4;10;6;1;0;1;0;0;1;Brazil
610;1953;Doctorate;Married;53593;1;1;8/7/19;60;349;4;78;6;0;43;8;7;2;6;8;0;0;0;0;0;0;Brazil
4480;1973;Master's Degree;Single;60432;0;1;3/9/18;61;365;3;15;4;3;11;5;7;2;5;6;0;0;0;0;0;0;Spain
10660;1957;Master's Degree;Single;66726;1;1;1/7/18;61;349;7;35;0;0;47;3;8;2;4;7;0;1;0;0;0;0;United States
9353;1959;College Degree;Single;62450;0;1;1/6/18;61;515;47;267;62;66;38;2;5;5;4;3;0;1;0;0;0;0;Argentina
4120;1975;High School;Single;49514;1;0;12/2/23;61;88;39;78;58;13;93;2;6;1;4;7;0;0;0;0;0;0;Argentina
2836;1972;Doctorate;Single;43269;1;0;9/1/23;61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;0;Germany
9579;1959;Doctorate;Single;33762;2;1;7/7/20;61;53;1;34;2;0;16;3;2;2;2;8;0;0;0;0;0;0;Chile
5841;1966;College Degree;Married;60894;0;1;6/1/23;61;606;7;155;10;0;54;5;10;3;8;7;0;0;0;0;0;0;United States
3174;1959;College Degree;Married;87771;0;1;5/4/23;61;1492;38;287;50;57;33;1;5;10;4;6;0;1;1;1;1;1;United States
5536;1959;College Degree;Married;87771;0;1;5/4/23;61;1492;38;287;50;57;33;1;5;10;4;6;0;1;1;1;1;1;Chile
2061;1955;College Degree;Single;50737;0;1;5/11/20;61;78;0;11;0;0;10;1;2;0;4;6;0;1;0;0;0;0;United States
8477;1956;College Degree;Divorced;26150;2;1;3/11/20;61;5;1;13;3;5;1;1;1;0;3;7;0;0;0;0;0;0;United States
640;1951;College Degree;Single;57304;0;1;3/11/20;61;356;80;329;138;17;106;2;7;6;10;5;0;0;0;0;0;0;United States
3828;1951;College Degree;Single;71107;0;1;2/2/23;61;533;10;217;198;174;195;2;7;6;13;4;0;0;0;0;0;0;United States
4093;1975;Master's Degree;Married;53253;1;1;2/11/20;61;216;9;57;20;9;125;7;4;3;5;5;0;0;0;0;0;0;Chile
8624;1958;College Degree;Single;81320;0;0;2/6/20;61;183;33;493;59;103;57;1;4;3;10;2;0;0;0;0;0;0;Spain
2802;1992;High School;Single;87000;0;0;12/3/22;61;196;25;607;67;17;49;1;4;6;7;2;0;0;0;0;0;0;Brazil
368;1974;College Degree;Single;40049;0;1;11/9/22;61;91;65;52;10;44;28;3;3;2;6;5;0;0;0;0;0;0;Argentina
3599;1970;College Degree;Single;63684;0;1;11/3/22;61;575;80;428;208;93;80;3;8;4;8;5;0;0;0;0;0;0;United States
3389;1970;College Degree;Single;69016;0;1;11/4/22;61;726;53;363;123;107;161;4;8;9;13;5;0;0;0;0;0;0;United States
10710;1979;College Degree;Single;7500;0;1;8/9/22;61;5;2;3;3;0;5;1;1;0;2;8;0;0;0;0;0;0;United States
7118;1957;College Degree;Single;73803;0;1;8/1/19;61;833;80;363;52;26;174;2;9;5;6;6;1;0;0;0;0;1;Chile
4937;1973;High School;Single;46094;1;1;6/10/18;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;United States
1127;1973;Doctorate;Single;85844;0;0;5/7/21;62;938;19;843;25;95;38;1;6;6;7;2;0;0;1;0;0;0;United States
833;1955;Master's Degree;Single;38452;1;1;3/2/21;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;United States
3565;1955;Master's Degree;Single;38452;1;1;3/2/21;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;United States
6086;1955;College Degree;Single;80395;0;0;11/4/23;62;445;25;706;80;76;48;1;6;5;12;2;0;0;0;1;0;0;Brazil
1763;1988;College Degree;Married;87679;0;0;7/3/23;62;1259;172;815;97;148;33;1;7;11;10;4;1;0;1;1;0;1;Chile
